Release_ID,Market,Release Date,Opening,Gross
gr2621460997,India,"May 30, 2019","$2,600,000","$4,300,000"
gr2621460997,Indonesia,"May 29, 2019",–,"$7,800,000"
gr2621460997,Japan,"May 31, 2019","$6,251,316","$25,400,000"
gr2621460997,New Zealand,"May 30, 2019","$375,896","$827,607"
gr2621460997,Russia/CIS,"May 30, 2019","$2,384,323","$4,500,000"
gr2621460997,South Korea,"May 29, 2019","$1,444,200","$2,600,000"
gr2621460997,Taiwan,"May 29, 2019",–,"$8,200,000"
gr2621460997,Vietnam,"May 31, 2019","$1,351,097","$3,390,713"
gr2621460997,Argentina,"May 30, 2019","$375,916","$798,000"
gr2621460997,Bolivia,"May 30, 2019","$73,129","$275,016"
gr2621460997,Brazil,"May 30, 2019","$1,167,214","$2,100,000"
gr2621460997,Colombia,"May 30, 2019","$553,401","$1,200,000"
gr2621460997,Mexico,"May 31, 2019","$4,577,779","$10,100,000"
gr2621460997,Paraguay,"May 30, 2019","$23,680","$40,585"
gr2621460997,Uruguay,"May 30, 2019","$23,734","$60,347"
gr2621460997,Bulgaria,"May 31, 2019","$87,858","$267,052"
gr2621460997,Croatia,"May 30, 2019","$62,849","$169,173"
gr2621460997,Czech Republic,"May 30, 2019","$92,955","$209,821"
gr2621460997,France,"May 29, 2019","$2,336,486","$5,700,000"
gr2621460997,Germany,"May 30, 2019","$1,701,874","$4,700,000"
gr2621460997,Greece,"May 30, 2019","$102,563","$255,493"
gr2621460997,Hungary,"May 30, 2019","$121,998","$275,418"
gr2621460997,Iceland,"May 31, 2019","$25,166","$91,040"
gr2621460997,Italy,"May 30, 2019",–,"$2,600,000"
gr2621460997,Lithuania,"May 31, 2019","$31,144","$91,768"
gr2621460997,Netherlands,"May 30, 2019","$616,915","$1,500,000"
gr2621460997,Norway,"May 31, 2019","$200,086","$509,096"
gr2621460997,Poland,"Jun 14, 2019","$285,439","$917,507"
gr2621460997,Portugal,"May 30, 2019","$143,567","$408,197"
gr2621460997,Romania,"May 31, 2019","$209,155","$516,055"
gr2621460997,Russia,"May 30, 2019",–,"$4,500,000"
gr2621460997,Serbia and Montenegro,"May 30, 2019",–,"$70,706"
gr2621460997,Slovakia,"May 30, 2019","$86,141","$168,236"
gr2621460997,Slovenia,"May 30, 2019","$17,449","$42,375"
gr2621460997,South Africa,"May 31, 2019","$97,879","$327,487"
gr2621460997,Spain,"Jun 21, 2019","$520,817","$1,700,000"
gr2621460997,Switzerland,"May 29, 2019",–,"$511,000"
gr2621460997,Turkey,"May 31, 2019","$135,144","$481,000"
gr2621460997,Ukraine,"May 30, 2019","$351,461","$714,010"
gr2621460997,United Arab Emirates,"May 30, 2019","$772,464","$2,281,861"
gr2621460997,United Kingdom,"May 29, 2019","$4,431,174","$8,800,000"
gr2621460997,Domestic,"May 31, 2019","$47,776,293","$110,500,138"
gr275075589,China,"Apr 24, 2015",–,"$27,700,000"
gr275075589,Australia,"Mar 19, 2015","$2,182,787","$14,437,923"
gr275075589,Hong Kong,"Apr 2, 2015","$282,609","$716,965"
gr275075589,India,"Apr 10, 2015","$214,547","$511,858"
gr275075589,Malaysia,"Mar 26, 2015","$275,194","$1,003,117"
gr275075589,New Zealand,"Mar 19, 2015","$214,661","$1,907,699"
gr275075589,Philippines,"Mar 26, 2015","$698,827","$1,306,653"
gr275075589,Russia/CIS,"Mar 19, 2015","$5,379,088","$17,533,046"
gr275075589,Singapore,"Mar 26, 2015","$281,495","$1,117,105"
gr275075589,South Korea,"May 21, 2015","$893,366","$2,339,498"
gr275075589,Taiwan,"Mar 27, 2015","$75,896","$75,896"
gr275075589,Thailand,"Mar 26, 2015","$98,709","$323,075"
gr275075589,Vietnam,"Mar 27, 2015",–,"$813,119"
gr275075589,Argentina,"Mar 26, 2015","$480,580","$1,162,074"
gr275075589,Bolivia,"Mar 26, 2015","$32,836","$265,768"
gr275075589,Brazil,"Apr 9, 2015","$1,665,366","$7,149,853"
gr275075589,Chile,"Mar 26, 2015","$324,281","$2,157,938"
gr275075589,Colombia,"Mar 26, 2015","$395,167","$2,273,273"
gr275075589,Ecuador,"Mar 27, 2015","$281,899","$1,312,961"
gr275075589,Mexico,"Mar 27, 2015","$2,815,070","$11,101,769"
gr275075589,Peru,"Mar 26, 2015","$447,431","$1,358,074"
gr275075589,Uruguay,"Mar 26, 2015","$34,901","$326,513"
gr275075589,Venezuela,"May 15, 2015","$864,066","$6,226,184"
gr275075589,Austria,"Mar 27, 2015","$191,380","$1,062,833"
gr275075589,Bahrain,"Mar 26, 2015","$68,127","$363,698"
gr275075589,Belgium,"Apr 1, 2015","$261,941","$2,030,200"
gr275075589,Bulgaria,"Mar 27, 2015","$120,496","$456,720"
gr275075589,Croatia,"Mar 26, 2015","$51,929","$191,491"
gr275075589,Czech Republic,"Mar 26, 2015","$111,141","$540,966"
gr275075589,Denmark,"Mar 26, 2015","$303,949","$2,677,297"
gr275075589,East Africa,"Apr 3, 2015",–,"$99,838"
gr275075589,Estonia,"Mar 20, 2015","$146,793","$703,406"
gr275075589,Ethiopia,"Mar 27, 2015","$1,335","$2,973"
gr275075589,Finland,"Mar 26, 2015","$71,980","$411,574"
gr275075589,France,"Apr 15, 2015","$1,565,261","$7,317,388"
gr275075589,Germany,"Mar 26, 2015","$990,041","$5,425,742"
gr275075589,Greece,"Apr 2, 2015","$101,314","$462,263"
gr275075589,Hungary,"Mar 26, 2015","$46,959","$205,218"
gr275075589,Iceland,"Mar 27, 2015","$25,187","$168,469"
gr275075589,Israel,"Mar 26, 2015","$78,099","$1,303,415"
gr275075589,Italy,"Mar 26, 2015","$742,942","$3,445,925"
gr275075589,Jordan,"Mar 26, 2015","$17,290","$105,948"
gr275075589,Kenya,"Apr 3, 2015","$17,949","$140,964"
gr275075589,Latvia,"Mar 20, 2015","$57,255","$287,300"
gr275075589,Lebanon,"Mar 26, 2015","$36,670","$207,098"
gr275075589,Lithuania,"Mar 27, 2015","$59,635","$301,319"
gr275075589,Netherlands,"Apr 2, 2015","$489,402","$3,847,022"
gr275075589,Norway,"Mar 20, 2015","$451,766","$4,203,633"
gr275075589,Oman,"Mar 26, 2015","$38,627","$136,951"
gr275075589,Poland,"Apr 10, 2015","$296,419","$1,806,772"
gr275075589,Portugal,"Mar 26, 2015","$292,113","$1,257,121"
gr275075589,Qatar,"Mar 26, 2015","$66,764","$775,988"
gr275075589,Romania,"Mar 27, 2015","$84,938","$260,921"
gr275075589,Serbia and Montenegro,"Mar 26, 2015","$23,492","$128,366"
gr275075589,Slovakia,"Mar 26, 2015","$83,644","$276,849"
gr275075589,Slovenia,"Mar 27, 2015","$16,501","$88,522"
gr275075589,South Africa,"Mar 27, 2015","$279,949","$1,432,417"
gr275075589,Spain,"Mar 19, 2015","$2,003,427","$7,446,146"
gr275075589,Sweden,"Mar 27, 2015","$534,341","$2,586,894"
gr275075589,Switzerland (French),"Apr 1, 2015","$137,814","$671,547"
gr275075589,Switzerland (German),"Mar 26, 2015","$159,141","$909,146"
gr275075589,Turkey,"Mar 27, 2015","$259,645","$808,729"
gr275075589,Ukraine,"Mar 19, 2015","$236,426","$539,886"
gr275075589,United Arab Emirates,"Mar 26, 2015","$679,510","$2,118,566"
gr275075589,United Kingdom,"Mar 20, 2015","$9,017,594","$38,895,218"
gr275075589,Domestic,"Mar 27, 2015","$52,107,731","$177,397,510"
gr2599703045,China,"May 15, 2009",–,"$8,916,639"
gr2599703045,Australia,"May 7, 2009","$3,577,705","$12,650,526"
gr2599703045,Hong Kong,"May 28, 2009",–,"$1,282,243"
gr2599703045,India,"Jun 26, 2009",–,–
gr2599703045,Indonesia,"Jun 9, 2009","$270,049","$1,057,869"
gr2599703045,Japan,"May 29, 2009","$1,541,319","$6,020,440"
gr2599703045,Malaysia,"May 7, 2009","$420,306","$960,679"
gr2599703045,New Zealand,"May 7, 2009","$497,068","$1,817,496"
gr2599703045,Philippines,"May 8, 2009","$297,460","$776,927"
gr2599703045,Russia/CIS,"May 7, 2009","$1,878,137","$4,122,486"
gr2599703045,Singapore,"May 7, 2009","$512,739","$1,195,561"
gr2599703045,South Korea,"May 7, 2009","$2,065,925","$5,686,001"
gr2599703045,Taiwan,"May 8, 2009","$153,787","$557,031"
gr2599703045,Thailand,"May 8, 2009","$387,362","$837,278"
gr2599703045,Argentina,"May 7, 2009","$161,518","$403,172"
gr2599703045,Bolivia,"May 8, 2009","$13,099","$30,804"
gr2599703045,Brazil,"May 8, 2009","$693,281","$1,907,913"
gr2599703045,Central America,"May 8, 2009","$22,745","$53,814"
gr2599703045,Central America+,"May 8, 2009",–,–
gr2599703045,Chile,"May 7, 2009","$82,327","$273,992"
gr2599703045,Colombia,"May 8, 2009","$89,707","$281,553"
gr2599703045,Ecuador,"May 8, 2009","$46,055","$125,886"
gr2599703045,Mexico,"May 8, 2009",–,"$3,415,764"
gr2599703045,Peru,"May 7, 2009","$160,639","$418,859"
gr2599703045,Uruguay,"Jun 12, 2009","$6,720","$12,758"
gr2599703045,Venezuela,"May 8, 2009","$165,821","$568,721"
gr2599703045,Austria,"May 8, 2009","$335,535","$1,299,547"
gr2599703045,Belgium,"May 6, 2009","$300,197","$1,030,703"
gr2599703045,Bulgaria,"May 8, 2009","$24,263","$76,846"
gr2599703045,Croatia,"May 7, 2009","$140,656","$206,166"
gr2599703045,Cyprus,"May 8, 2009",–,–
gr2599703045,Czech Republic,"May 7, 2009","$137,343","$516,679"
gr2599703045,Czech Republic/Slovakia,"May 7, 2009",–,–
gr2599703045,Denmark,"May 8, 2009",–,–
gr2599703045,East Africa,"May 8, 2009","$5,300","$24,501"
gr2599703045,Egypt,"May 13, 2009","$15,164","$35,420"
gr2599703045,Estonia,"May 8, 2009","$13,499","$42,027"
gr2599703045,Finland,"May 8, 2009","$159,922","$547,328"
gr2599703045,France,"May 6, 2009","$3,107,636","$6,976,214"
gr2599703045,Germany,"May 7, 2009","$4,284,963","$12,798,139"
gr2599703045,Greece,"May 7, 2009","$273,680","$537,423"
gr2599703045,Hungary,"May 7, 2009","$122,227","$357,506"
gr2599703045,Iceland,"May 8, 2009","$36,425","$101,352"
gr2599703045,Israel,"May 7, 2009","$70,541","$292,023"
gr2599703045,Italy,"May 8, 2009","$1,160,931","$3,127,646"
gr2599703045,Latvia,"May 8, 2009","$8,722","$34,542"
gr2599703045,Lebanon,"May 7, 2009","$8,225","$16,226"
gr2599703045,Lithuania,"May 8, 2009","$7,795","$25,748"
gr2599703045,Netherlands,"May 7, 2009","$410,007","$1,509,031"
gr2599703045,Nigeria,"May 15, 2009","$3,149","$8,914"
gr2599703045,Norway,"May 8, 2009","$317,647","$1,036,013"
gr2599703045,Poland,"May 8, 2009","$154,543","$378,279"
gr2599703045,Portugal,"May 7, 2009","$218,702","$573,825"
gr2599703045,Romania,"May 8, 2009",–,"$115,608"
gr2599703045,Serbia and Montenegro,"May 7, 2009",–,"$43,749"
gr2599703045,Slovenia,"May 7, 2009","$18,236","$80,117"
gr2599703045,South Africa,"May 8, 2009","$94,564","$383,493"
gr2599703045,South Africa/Nigeria,"May 7, 2009",–,–
gr2599703045,Spain,"May 8, 2009","$1,542,861","$3,995,497"
gr2599703045,Sweden,"May 7, 2009","$290,934","$1,017,818"
gr2599703045,Switzerland,"May 6, 2009",–,–
gr2599703045,Turkey,"May 8, 2009","$165,470","$519,562"
gr2599703045,Ukraine,"May 7, 2009","$191,036","$408,398"
gr2599703045,United Arab Emirates,"May 7, 2009","$140,926","$329,065"
gr2599703045,United Kingdom,"May 8, 2009","$9,059,797","$35,392,062"
gr2599703045,Domestic,"May 8, 2009","$75,204,289","$257,730,019"
gr1643074053,China,"Jan 12, 2007",–,"$386,573"
gr1643074053,Australia,"Dec 26, 2006","$6,125,317","$26,245,071"
gr1643074053,Hong Kong,"Dec 21, 2006",–,"$1,308,219"
gr1643074053,Japan,"Mar 17, 2007","$2,079,282","$12,083,119"
gr1643074053,Malaysia,"Nov 17, 2006",–,"$263,000"
gr1643074053,New Zealand,"Dec 26, 2006","$556,157","$2,965,384"
gr1643074053,Russia/CIS,"Dec 21, 2006","$1,104,805","$3,139,674"
gr1643074053,Singapore,"Nov 24, 2006",–,"$1,820,000"
gr1643074053,South Korea,"Dec 21, 2006","$1,178,571","$3,618,073"
gr1643074053,Taiwan,"Nov 18, 2006","$128,614","$517,041"
gr1643074053,Thailand,"Nov 23, 2006","$144,547","$370,415"
gr1643074053,Argentina,"Dec 7, 2006","$296,106","$1,378,012"
gr1643074053,Brazil,"Nov 24, 2006",–,"$4,000,000"
gr1643074053,Chile,"Dec 1, 2006",–,"$843,659"
gr1643074053,Colombia,"Nov 24, 2006",–,"$185,000"
gr1643074053,Mexico,"Dec 8, 2006",–,"$6,252,783"
gr1643074053,Puerto Rico,"Nov 17, 2006",–,"$403,000"
gr1643074053,Austria,"Nov 30, 2006",–,"$1,771,674"
gr1643074053,Belgium,"Dec 6, 2006","$530,510","$4,672,743"
gr1643074053,Bulgaria,"Dec 22, 2006","$13,416","$62,755"
gr1643074053,Czech Republic,"Dec 7, 2006","$45,193","$300,383"
gr1643074053,Denmark,"Dec 8, 2006","$226,948","$1,664,068"
gr1643074053,Egypt,"Jan 24, 2007",–,"$84,432"
gr1643074053,Finland,"Dec 8, 2006",–,"$394,848"
gr1643074053,France,"Dec 6, 2006",–,"$10,900,000"
gr1643074053,Germany,"Nov 30, 2006","$1,548,889","$8,814,150"
gr1643074053,Greece,"Dec 14, 2006","$587,500","$2,780,500"
gr1643074053,Iceland,"Dec 26, 2006",–,"$165,388"
gr1643074053,Israel,"Dec 15, 2006",–,"$141,000"
gr1643074053,Italy,"Dec 1, 2006","$1,769,460","$6,500,000"
gr1643074053,Lithuania,"Dec 22, 2006",–,"$130,444"
gr1643074053,Netherlands,"Dec 7, 2006","$687,840","$7,515,003"
gr1643074053,Norway,"Dec 1, 2006","$304,638","$2,448,667"
gr1643074053,Poland,"Dec 1, 2006","$253,367","$117,046"
gr1643074053,Portugal,"Dec 7, 2006",–,"$1,307,794"
gr1643074053,Romania,"Dec 22, 2006",–,"$152,089"
gr1643074053,Serbia and Montenegro,"Dec 21, 2006",–,"$60,133"
gr1643074053,Slovakia,"Dec 7, 2006","$27,317","$110,503"
gr1643074053,Spain,"Dec 5, 2006","$2,767,880","$10,057,345"
gr1643074053,Sweden,"Dec 8, 2006","$242,650","$1,953,556"
gr1643074053,Switzerland,"Nov 30, 2006",–,"$2,432,680"
gr1643074053,Turkey,"Jan 26, 2007","$499,048","$2,694,073"
gr1643074053,Ukraine,"Dec 21, 2006","$91,561","$279,826"
gr1643074053,United Arab Emirates,"Dec 21, 2006",–,"$605,597"
gr1643074053,United Kingdom,"Dec 8, 2006","$7,209,627","$37,779,303"
gr1643074053,Domestic,"Nov 17, 2006","$41,533,432","$198,000,317"
gr659837445,China,"Aug 25, 2017","$10,765,019","$20,826,558"
gr659837445,Australia,"Jun 22, 2017","$1,665,458","$10,299,673"
gr659837445,Hong Kong,"Jul 13, 2017","$912,846","$2,320,706"
gr659837445,India,"Jun 16, 2017","$872,235","$1,695,456"
gr659837445,Indonesia,"Aug 16, 2017","$691,358","$1,858,250"
gr659837445,Japan,"Jul 15, 2017","$2,843,327","$16,060,309"
gr659837445,Malaysia,"Aug 24, 2017","$341,576","$1,186,592"
gr659837445,New Zealand,"Jun 22, 2017","$285,326","$1,506,598"
gr659837445,Philippines,"Jul 26, 2017","$776,621","$1,275,148"
gr659837445,Russia/CIS,"Jun 15, 2017","$4,971,996","$10,534,795"
gr659837445,Singapore,"Aug 31, 2017","$512,546","$1,088,449"
gr659837445,South Korea,"Jul 13, 2017","$1,776,676","$3,169,850"
gr659837445,Taiwan,"Aug 4, 2017","$481,950","$1,510,403"
gr659837445,Thailand,"Aug 10, 2017","$202,530","$565,271"
gr659837445,Argentina,"Jul 13, 2017","$2,121,386","$7,854,673"
gr659837445,Bolivia,"Jun 15, 2017","$203,685","$476,035"
gr659837445,Brazil,"Jul 13, 2017","$3,168,043","$10,912,578"
gr659837445,Chile,"Jul 13, 2017","$1,040,714","$3,212,962"
gr659837445,Colombia,"Jun 15, 2017","$1,328,071","$3,341,514"
gr659837445,Mexico,"Jun 16, 2017","$5,803,801","$15,591,138"
gr659837445,Paraguay,"Jun 15, 2017","$50,356","$180,030"
gr659837445,Uruguay,"Jun 15, 2017","$103,835","$447,495"
gr659837445,Venezuela,"Jun 16, 2017","$67,935","$645,568"
gr659837445,Austria,"Sep 28, 2017","$415,052","$1,806,404"
gr659837445,Belgium,"Jul 26, 2017","$516,044","$2,652,461"
gr659837445,Bulgaria,"Jun 16, 2017","$125,704","$364,252"
gr659837445,Czech Republic,"Jun 15, 2017","$386,702","$1,127,287"
gr659837445,Denmark,"Aug 31, 2017","$681,152","$2,875,728"
gr659837445,Finland,"Jul 28, 2017","$368,683","$2,056,548"
gr659837445,France,"Aug 2, 2017","$5,131,546","$19,596,053"
gr659837445,Germany,"Sep 28, 2017","$2,481,152","$11,603,826"
gr659837445,Greece,"Jun 15, 2017","$385,521","$1,380,457"
gr659837445,Hungary,"Jun 15, 2017","$240,297","$757,101"
gr659837445,Iceland,"Jun 16, 2017","$59,684","$189,261"
gr659837445,Italy,"Sep 14, 2017","$4,161,313","$9,828,920"
gr659837445,Lithuania,"Jul 28, 2017","$71,764","$378,556"
gr659837445,Netherlands,"Jul 12, 2017","$355,557","$3,033,421"
gr659837445,Norway,"Aug 18, 2017",–,"$1,979,621"
gr659837445,Poland,"Jun 15, 2017","$1,496,745","$4,050,559"
gr659837445,Portugal,"Jul 20, 2017","$398,102","$1,439,797"
gr659837445,Romania,"Jun 16, 2017","$228,446","$757,561"
gr659837445,Slovakia,"Jun 15, 2017","$215,141","$522,147"
gr659837445,Slovenia,"Jun 15, 2017","$44,195","$252,134"
gr659837445,South Africa,"Jun 16, 2017","$347,343","$1,136,286"
gr659837445,Spain,"Jul 14, 2017","$1,804,333","$8,211,629"
gr659837445,Sweden,"Sep 1, 2017","$1,253,655","$4,032,967"
gr659837445,Switzerland,"Aug 2, 2017","$114,906","$1,977,827"
gr659837445,Turkey,"Jun 16, 2017","$802,909","$2,800,004"
gr659837445,Ukraine,"Jun 15, 2017","$605,901","$1,122,918"
gr659837445,United Arab Emirates,"Jun 15, 2017","$453,822","$1,609,857"
gr659837445,United Kingdom,"Jul 14, 2017","$3,438,822","$15,277,599"
gr659837445,Domestic,"Jun 16, 2017","$53,688,680","$152,901,115"
gr3068547589,China,"Sep 30, 2002",–,"$839,834"
gr3068547589,Australia,"Mar 21, 2002",–,"$10,869,472"
gr3068547589,Hong Kong,"Mar 23, 2002",–,"$1,007,376"
gr3068547589,India,"May 10, 2002",–,"$138,230"
gr3068547589,Indonesia,"Mar 14, 2002",–,"$154,600"
gr3068547589,Japan,"Aug 3, 2002","$1,648,645","$16,125,417"
gr3068547589,Malaysia,"Mar 21, 2002",–,"$373,760"
gr3068547589,New Zealand,"Mar 21, 2002",–,"$1,377,888"
gr3068547589,Philippines,"Mar 30, 2002",–,"$752,948"
gr3068547589,Russia/CIS,"Aug 21, 2002",–,"$1,630,932"
gr3068547589,Singapore,"Mar 14, 2002",–,"$926,518"
gr3068547589,South Korea,"Aug 8, 2002",–,"$3,725,875"
gr3068547589,Taiwan,"Jun 15, 2002","$354,965","$3,623,255"
gr3068547589,Thailand,"Apr 12, 2002",–,"$463,704"
gr3068547589,Argentina,"Jul 12, 2002",–,"$1,858,341"
gr3068547589,Bolivia,"Mar 21, 2002",–,"$180,770"
gr3068547589,Brazil,"Mar 22, 2002",–,"$5,641,527"
gr3068547589,Central America+,"Mar 22, 2002",–,"$1,752,644"
gr3068547589,Chile,"Mar 21, 2002",–,"$1,864,910"
gr3068547589,Colombia,"Mar 22, 2002",–,"$2,244,435"
gr3068547589,Dominican Republic,"Mar 21, 2002",–,"$183,220"
gr3068547589,Ecuador,"Mar 22, 2002",–,"$452,629"
gr3068547589,Jamaica,"Mar 27, 2002",–,"$53,706"
gr3068547589,Lesser Antilles,"Mar 27, 2002",–,"$245,585"
gr3068547589,Mexico,"Mar 15, 2002",–,"$20,585,860"
gr3068547589,Paraguay,"Aug 16, 2002",–,"$30,000"
gr3068547589,Peru,"Mar 21, 2002",–,"$1,154,382"
gr3068547589,Puerto Rico,"Mar 14, 2002",–,"$1,570,546"
gr3068547589,Uruguay,"Jun 21, 2002",–,"$298,830"
gr3068547589,Venezuela,"Mar 20, 2002",–,"$2,092,179"
gr3068547589,Austria,"Mar 21, 2002","$861,417","$4,194,742"
gr3068547589,Belgium,"Jul 3, 2002",–,"$2,619,626"
gr3068547589,Bulgaria,"Apr 4, 2003","$34,528","$150,226"
gr3068547589,Croatia,"Dec 26, 2002",–,"$136,384"
gr3068547589,Czech Republic,"Oct 17, 2002",–,"$1,189,412"
gr3068547589,Czech Republic/Slovakia,"Oct 17, 2002",–,"$1,330,264"
gr3068547589,Denmark,"Mar 22, 2002",–,"$1,673,578"
gr3068547589,Egypt,"Jul 10, 2002",–,"$66,058"
gr3068547589,Estonia,"Oct 25, 2002",–,"$320,060"
gr3068547589,Finland,"Mar 22, 2002",–,"$688,209"
gr3068547589,France,"Jun 26, 2002",–,"$14,439,942"
gr3068547589,Germany,"Mar 21, 2002",–,"$34,573,796"
gr3068547589,Greece,"Apr 12, 2002",–,"$693,016"
gr3068547589,Hungary,"Jun 6, 2002",–,"$1,577,763"
gr3068547589,Iceland,"Mar 22, 2002",–,"$232,626"
gr3068547589,Israel,"Mar 21, 2002",–,"$831,788"
gr3068547589,Italy,"Apr 24, 2002",–,"$8,257,003"
gr3068547589,Latvia,"Oct 25, 2002",–,"$81,990"
gr3068547589,Lebanon,"Mar 21, 2002",–,"$117,530"
gr3068547589,Lithuania,"Oct 25, 2002",–,"$92,720"
gr3068547589,Middle East/UAE,"Apr 10, 2002",–,"$738,358"
gr3068547589,Netherlands,"Apr 25, 2002",–,"$1,918,042"
gr3068547589,Norway,"Mar 22, 2002",–,"$3,822,024"
gr3068547589,Poland,"Jun 7, 2002",–,"$2,199,848"
gr3068547589,Portugal,"Jul 5, 2002",–,"$650,062"
gr3068547589,Romania,"Oct 25, 2002",–,"$56,749"
gr3068547589,Serbia and Montenegro,"Jan 30, 2003",–,"$83,642"
gr3068547589,Slovenia,"Oct 17, 2002",–,"$114,910"
gr3068547589,South Africa,"Mar 28, 2002","$518,062","$1,214,420"
gr3068547589,Spain,"Jul 12, 2002",–,"$11,671,705"
gr3068547589,Sweden,"Mar 22, 2002",–,"$1,442,385"
gr3068547589,Switzerland,"Mar 21, 2002",–,"$4,468,713"
gr3068547589,Turkey,"Jan 31, 2003","$157,290","$925,110"
gr3068547589,Ukraine,"Aug 15, 2002",–,"$206,423"
gr3068547589,United Kingdom,"Mar 22, 2002","$4,319,558","$21,708,088"
gr3068547589,Domestic,"Mar 15, 2002","$46,312,454","$176,387,405"
gr897274373,Australia,"Feb 9, 2017","$4,732,691","$13,785,620"
gr897274373,Hong Kong,"Feb 9, 2017","$616,847","$1,843,638"
gr897274373,New Zealand,"Feb 9, 2017","$372,858","$1,317,786"
gr897274373,Philippines,"Feb 8, 2017","$1,803,492","$3,399,902"
gr897274373,Russia/CIS,"Feb 9, 2017","$6,502,797","$13,377,712"
gr897274373,Singapore,"Feb 9, 2017","$369,593","$1,031,387"
gr897274373,South Korea,"Feb 9, 2017","$655,011","$1,379,601"
gr897274373,Taiwan,"Feb 10, 2017","$851,789","$2,798,012"
gr897274373,Thailand,"Feb 9, 2017","$380,099","$768,446"
gr897274373,Vietnam,"Feb 10, 2017","$143,341","$541,678"
gr897274373,Argentina,"Feb 9, 2017","$2,238,126","$3,724,443"
gr897274373,Bolivia,"Feb 9, 2017","$104,252","$339,876"
gr897274373,Brazil,"Feb 9, 2017","$7,428,179","$21,238,913"
gr897274373,Chile,"Feb 9, 2017","$795,764","$2,273,168"
gr897274373,Colombia,"Feb 9, 2017","$854,643","$1,935,725"
gr897274373,Ecuador,"Feb 10, 2017","$265,210","$984,351"
gr897274373,Mexico,"Feb 10, 2017","$2,692,198","$6,354,100"
gr897274373,Panama,"Feb 9, 2017","$1,006,431","$2,561,890"
gr897274373,Paraguay,"Feb 9, 2017","$112,133","$227,353"
gr897274373,Peru,"Feb 9, 2017","$412,266","$1,000,712"
gr897274373,Trinidad & Tobago,"Feb 8, 2017","$114,490","$405,317"
gr897274373,Uruguay,"Feb 9, 2017","$130,478","$310,280"
gr897274373,Venezuela,"Feb 10, 2017","$233,094","$1,176,866"
gr897274373,Austria,"Feb 10, 2017","$1,019,875","$4,449,808"
gr897274373,Belgium,"Feb 8, 2017","$1,295,138","$4,628,670"
gr897274373,Bulgaria,"Feb 10, 2017","$172,707","$619,814"
gr897274373,Croatia,"Feb 9, 2017","$162,397","$520,005"
gr897274373,Cyprus,"Feb 9, 2017","$75,208","$222,750"
gr897274373,Czech Republic,"Feb 9, 2017","$903,578","$2,145,782"
gr897274373,Denmark,"Feb 9, 2017","$1,341,920","$4,415,577"
gr897274373,Egypt,"Feb 15, 2017","$23,616","$63,322"
gr897274373,Estonia,"Feb 10, 2017","$124,117","$445,120"
gr897274373,Finland,"Feb 10, 2017","$472,587","$1,610,887"
gr897274373,France,"Feb 8, 2017","$8,272,719","$24,886,557"
gr897274373,Germany,"Feb 9, 2017","$8,529,213","$32,709,880"
gr897274373,Greece,"Feb 9, 2017","$622,757","$1,683,324"
gr897274373,Hungary,"Feb 9, 2017","$480,052","$1,222,196"
gr897274373,Iceland,"Feb 10, 2017","$48,159","$143,594"
gr897274373,Israel,"Feb 9, 2017","$804,738","$2,489,791"
gr897274373,Italy,"Feb 9, 2017","$6,830,852","$15,796,926"
gr897274373,Latvia,"Feb 10, 2017","$92,280","$393,344"
gr897274373,Lebanon,"Feb 9, 2017","$170,619","$477,396"
gr897274373,Lithuania,"Feb 10, 2017","$157,108","$580,410"
gr897274373,Netherlands,"Feb 9, 2017","$1,364,618","$6,332,203"
gr897274373,Norway,"Feb 10, 2017","$1,445,417","$3,529,572"
gr897274373,Poland,"Feb 10, 2017","$2,703,921","$7,392,748"
gr897274373,Portugal,"Feb 9, 2017","$715,490","$2,489,044"
gr897274373,Romania,"Feb 10, 2017","$693,489","$1,656,543"
gr897274373,Serbia and Montenegro,"Feb 9, 2017",–,"$526,177"
gr897274373,Slovakia,"Feb 9, 2017","$496,141","$1,106,362"
gr897274373,Slovenia,"Feb 10, 2017","$127,642","$538,974"
gr897274373,South Africa,"Feb 10, 2017","$760,315","$2,465,598"
gr897274373,Spain,"Feb 10, 2017","$5,065,660","$13,961,715"
gr897274373,Sweden,"Feb 10, 2017","$1,622,542","$5,379,401"
gr897274373,Switzerland,"Feb 8, 2017","$1,306,470","$4,230,354"
gr897274373,Turkey,"Feb 10, 2017","$552,597","$1,788,842"
gr897274373,Ukraine,"Feb 9, 2017","$679,391","$1,595,224"
gr897274373,United Arab Emirates,"Mar 30, 2017","$43,559","$50,973"
gr897274373,United Kingdom,"Feb 10, 2017","$9,241,277","$28,583,660"
gr897274373,Domestic,"Feb 10, 2017","$46,607,250","$114,581,250"
gr2773766661,China,"Mar 31, 2009",–,–
gr2773766661,Australia,"Apr 2, 2009","$2,773,817","$16,257,222"
gr2773766661,Hong Kong,"Apr 9, 2009","$748,347","$1,923,553"
gr2773766661,India,"Apr 17, 2009",–,"$425,118"
gr2773766661,Indonesia,"Apr 8, 2009",–,"$804,189"
gr2773766661,Japan,"Jul 11, 2009","$1,291,368","$4,337,518"
gr2773766661,Malaysia,"May 28, 2009","$242,873","$1,066,486"
gr2773766661,New Zealand,"Apr 2, 2009","$197,103","$1,710,569"
gr2773766661,Philippines,"Mar 27, 2009","$310,948","$1,162,535"
